,name,type,end_url,sprite_url
1014,silcoon,bug,silcoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png
1015,silicobra,ground,silicobra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png
1016,silvally,normal,silvally,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png
1017,simipour,water,simipour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png
1018,simisage,grass,simisage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png
1019,simisear,fire,simisear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png
1020,sinistcha,grass,sinistcha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png
1021,sinistea,ghost,sinistea,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png
1022,sirfetchd,fighting,sirfetchd,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png
1023,sizzlipede,fire,sizzlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png
1024,skarmory,steel,skarmory,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png
1025,skeledirge,fire,skeledirge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png
1026,skiddo,grass,skiddo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png
1027,skiploom,grass,skiploom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/188.png
1028,skitty,normal,skitty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png
1029,skorupi,poison,skorupi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png
1030,skrelp,poison,skrelp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png
1031,skuntank,poison,skuntank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png
1032,skwovet,normal,skwovet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png
1033,slaking,normal,slaking,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png
1034,slakoth,normal,slakoth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png
1035,sliggoo,dragon,sliggoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
1036,sliggoo,steel,sliggoo-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10241.png
1037,slither,bug,slither-wing,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png
1038,slowbro,water,slowbro,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png
1039,slowbro,poison,slowbro-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png
1040,slowbro,water,slowbro-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png
1041,slowking,water,slowking,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/199.png
1042,slowking,poison,slowking-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png
1043,slowpoke,water,slowpoke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png
1044,slowpoke,psychic,slowpoke-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png
1045,slugma,fire,slugma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png
1046,slurpuff,fairy,slurpuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png
1047,smeargle,normal,smeargle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png
1048,smoliv,grass,smoliv,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png
1049,smoochum,ice,smoochum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png
1050,sneasel,dark,sneasel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png
1051,sneasel,fighting,sneasel-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10235.png
1052,sneasler,fighting,sneasler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png
1053,snivy,grass,snivy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png
1054,snom,ice,snom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png
1055,snorlax,normal,snorlax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png
1056,snorlax,normal,snorlax-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10206.png
1057,snorunt,ice,snorunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png
1058,snover,grass,snover,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png
1059,snubbull,fairy,snubbull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png
1060,sobble,water,sobble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png
1061,solgaleo,psychic,solgaleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png
1062,solosis,psychic,solosis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png
1063,solrock,rock,solrock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png
1064,spearow,normal,spearow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/21.png
1065,spectrier,ghost,spectrier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png
1066,spewpa,bug,spewpa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png
1067,spheal,ice,spheal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png
1068,spidops,bug,spidops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png
1069,spinarak,bug,spinarak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png
1070,spinda,normal,spinda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/327.png
1071,spiritomb,ghost,spiritomb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png
1072,spoink,psychic,spoink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/325.png
1073,sprigatito,grass,sprigatito,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png
1074,spritzee,fairy,spritzee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png
1075,squawkabilly,normal,squawkabilly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png
1076,squawkabilly,normal,squawkabilly-blue-plumage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10260.png
1077,squawkabilly,normal,squawkabilly-white-plumage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10262.png
1078,squawkabilly,normal,squawkabilly-yellow-plumage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10261.png
1079,squirtle,water,squirtle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/7.png
1080,stakataka,rock,stakataka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png
1081,stantler,normal,stantler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png
1082,staraptor,normal,staraptor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png
1083,staravia,normal,staravia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png
1084,starly,normal,starly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png
1085,starmie,water,starmie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png
1086,staryu,water,staryu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png
1087,steelix,steel,steelix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png
1088,steelix,steel,steelix-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png
1089,steenee,grass,steenee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png
1090,stonjourner,rock,stonjourner,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png
1091,stoutland,normal,stoutland,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png
1092,stufful,normal,stufful,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png
1093,stunfisk,ground,stunfisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png
1094,stunfisk,ground,stunfisk-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png
1095,stunky,poison,stunky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png
1096,sudowoodo,rock,sudowoodo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/185.png
1097,suicune,water,suicune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png
1098,sunflora,grass,sunflora,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/192.png
1099,sunkern,grass,sunkern,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/191.png
1100,surskit,bug,surskit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png
1101,swablu,normal,swablu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/333.png
1102,swadloon,bug,swadloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
1103,swalot,poison,swalot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/317.png
1104,swampert,water,swampert,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png
1105,swampert,water,swampert-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png
1106,swanna,water,swanna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png
1107,swellow,normal,swellow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png
1108,swinub,ice,swinub,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png
1109,swirlix,fairy,swirlix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png
1110,swoobat,psychic,swoobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
1111,sylveon,fairy,sylveon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png
1112,tadbulb,electric,tadbulb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png
1113,taillow,normal,taillow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png
1114,talonflame,fire,talonflame,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png
1115,tandemaus,normal,tandemaus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png
1116,tangela,grass,tangela,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png
1117,tangrowth,grass,tangrowth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png
1118,tapu,grass,tapu-bulu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png
1119,tapu,water,tapu-fini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png
1120,tapu,electric,tapu-koko,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png
1121,tapu,psychic,tapu-lele,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png
1122,tarountula,bug,tarountula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png
1123,tatsugiri,dragon,tatsugiri,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png
1124,tatsugiri,dragon,tatsugiri-droopy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10258.png
1125,tatsugiri,dragon,tatsugiri-stretchy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10259.png
1126,tauros,normal,tauros,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png
1127,tauros,fighting,tauros-paldea-aqua-breed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10252.png
1128,tauros,fighting,tauros-paldea-blaze-breed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10251.png
1129,tauros,fighting,tauros-paldea-combat-breed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10250.png
1130,teddiursa,normal,teddiursa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png
1131,tentacool,water,tentacool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/72.png
1132,tentacruel,water,tentacruel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png
1133,tepig,fire,tepig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png
1134,terapagos,normal,terapagos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png
1135,terapagos,normal,terapagos-stellar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10277.png
1136,terapagos,normal,terapagos-terastal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10276.png
1137,terrakion,rock,terrakion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png
1138,thievul,dark,thievul,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png
1139,throh,fighting,throh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
1140,thundurus,electric,thundurus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png
1141,thundurus,electric,thundurus-therian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png
1142,thwackey,grass,thwackey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png
1143,timburr,fighting,timburr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
1144,ting,dark,ting-lu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png
1145,tinkatink,fairy,tinkatink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png
1146,tinkaton,fairy,tinkaton,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png
1147,tinkatuff,fairy,tinkatuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png
1148,tirtouga,water,tirtouga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png
1149,toedscool,ground,toedscool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png
1150,toedscruel,ground,toedscruel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png
1151,togedemaru,electric,togedemaru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png
1152,togedemaru,electric,togedemaru-totem,
1153,togekiss,fairy,togekiss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png
1154,togepi,fairy,togepi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/175.png
1155,togetic,fairy,togetic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/176.png
1156,torchic,fire,torchic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png
1157,torkoal,fire,torkoal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/324.png
1158,tornadus,flying,tornadus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png
1159,tornadus,flying,tornadus-therian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png
1160,torracat,fire,torracat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
1161,torterra,grass,torterra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png
1162,totodile,water,totodile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png
1163,toucannon,normal,toucannon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
1164,toxapex,poison,toxapex,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
1165,toxel,electric,toxel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png
1166,toxicroak,poison,toxicroak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png
1167,toxtricity,electric,toxtricity-amped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png
1168,toxtricity,electric,toxtricity-amped-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10219.png
1169,toxtricity,electric,toxtricity-low-key,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png
1170,toxtricity,electric,toxtricity-low-key-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10228.png
1171,tranquill,normal,tranquill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png
1172,trapinch,ground,trapinch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/328.png
1173,treecko,grass,treecko,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png
1174,trevenant,ghost,trevenant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
1175,tropius,grass,tropius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png
1176,trubbish,poison,trubbish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png
1177,trumbeak,normal,trumbeak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
1178,tsareena,grass,tsareena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png
1179,turtonator,fire,turtonator,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png
1180,turtwig,grass,turtwig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png
1181,tympole,water,tympole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
1182,tynamo,electric,tynamo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png
1183,type,normal,type-null,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png
1184,typhlosion,fire,typhlosion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png
1185,typhlosion,fire,typhlosion-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10233.png
1186,tyranitar,rock,tyranitar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png
1187,tyranitar,rock,tyranitar-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png
1188,tyrantrum,rock,tyrantrum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png
1189,tyrogue,fighting,tyrogue,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png
1190,tyrunt,rock,tyrunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png
1191,umbreon,dark,umbreon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/197.png
1192,unfezant,normal,unfezant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png
1193,unown,psychic,unown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/201.png
1194,ursaluna,ground,ursaluna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png
1195,ursaluna,ground,ursaluna-bloodmoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10272.png
1196,ursaring,normal,ursaring,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png
1197,urshifu,fighting,urshifu-rapid-strike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png
1198,urshifu,fighting,urshifu-rapid-strike-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10227.png
1199,urshifu,fighting,urshifu-single-strike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png
1200,urshifu,fighting,urshifu-single-strike-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10226.png
1201,uxie,psychic,uxie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png
1202,vanillish,ice,vanillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png
1203,vanillite,ice,vanillite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png
1204,vanilluxe,ice,vanilluxe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png
1205,vaporeon,water,vaporeon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png
1206,varoom,steel,varoom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png
1207,veluza,water,veluza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png
1208,venipede,bug,venipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
1209,venomoth,bug,venomoth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png
1210,venonat,bug,venonat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png
1211,venusaur,grass,venusaur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/3.png
1212,venusaur,grass,venusaur-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10195.png
1213,venusaur,grass,venusaur-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png
1214,vespiquen,bug,vespiquen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png
1215,vibrava,ground,vibrava,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/329.png
1216,victini,psychic,victini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png
1217,victreebel,grass,victreebel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/71.png
1218,vigoroth,normal,vigoroth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png
1219,vikavolt,bug,vikavolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
1220,vikavolt,bug,vikavolt-totem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png
1221,vileplume,grass,vileplume,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/45.png
1222,virizion,grass,virizion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png
1223,vivillon,bug,vivillon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png
1224,volbeat,bug,volbeat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/313.png
1225,volcanion,fire,volcanion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
1226,volcarona,bug,volcarona,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png
1227,voltorb,electric,voltorb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png
1228,voltorb,electric,voltorb-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10231.png
1229,vullaby,dark,vullaby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png
1230,vulpix,fire,vulpix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/37.png
1231,vulpix,ice,vulpix-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png
1232,wailmer,water,wailmer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/320.png
1233,wailord,water,wailord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/321.png
1234,walking,water,walking-wake,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png
1235,walrein,ice,walrein,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png
1236,wartortle,water,wartortle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/8.png
1237,watchog,normal,watchog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png
1238,wattrel,electric,wattrel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png
1239,weavile,dark,weavile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png
1240,weedle,bug,weedle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/13.png
1241,weepinbell,grass,weepinbell,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/70.png
1242,weezing,poison,weezing,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png
1243,weezing,poison,weezing-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png
1244,whimsicott,grass,whimsicott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
1245,whirlipede,bug,whirlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
1246,whiscash,water,whiscash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png
1247,whismur,normal,whismur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png
1248,wigglytuff,normal,wigglytuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/40.png
1249,wiglett,water,wiglett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png
1250,wimpod,bug,wimpod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png
1251,wingull,water,wingull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png
1252,wishiwashi,water,wishiwashi-school,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png
1253,wishiwashi,water,wishiwashi-solo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
1254,wo,dark,wo-chien,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png
1255,wobbuffet,psychic,wobbuffet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/202.png
1256,woobat,psychic,woobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
1257,wooloo,normal,wooloo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png
1258,wooper,water,wooper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/194.png
